,sense1_heading,sense1_web_id,sense1_gloss,sense2_heading,sense2_web_id,sense2_gloss,hypernym,hyponym,none,synonymy
2884,cikls,3.,"Organiskas vielas strukturas dala, tas elements.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.4482436e-08,3.7066283e-09,1.0,1.224857e-29
2885,cikls,4.,"Programmešana, komandu virkne, kas programmas izpildes gaita tiek daudzkart atkartota.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",3.4092454e-07,8.708119e-09,0.99999964,2.7348045e-25
2886,kaja,1.,Apakšeja ekstremitate — balsta un kustibu organs (cilvekam).,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.6697293e-06,1.5622833e-06,0.9999968,2.4085143e-22
2887,kaja,1.1.,"Uz šis ekstremitates (uzaut, uzvilkt).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",0.24087714,0.044064187,0.7150586,3.122971e-09
2888,kaja,1.2.,Šada dzivnieku ekstremitate.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.3933967e-05,1.2485157e-05,0.9999435,2.9176236e-18
2889,kaja,1.3.,"Stavus, balstoties uz šim ekstremitatem (par cilvekiem vai dzivniekiem).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",0.0019788719,0.4287552,0.56926596,5.6857912e-12
2890,kaja,1.4.,Apauti apavi.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.1534042e-07,0.99997973,5.3744893e-09,1.9778468e-05
2891,kaja,2.,Peda .,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",2.6004197e-06,0.9999969,4.084623e-07,1.2420018e-07
2892,kaja,3.,"Balsts (priekšmetam, iericei).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",9.3652716e-07,8.971251e-09,0.99999905,8.387621e-24
2893,kaja,4.,Auga sakne.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",0.00021671872,0.115726106,0.8840573,2.3742603e-14
2894,kaja,5.,Nomoda.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",0.01816528,0.07558413,3.5958966e-08,0.9062506
2895,kaja,6.,"Lieto, noradot, ka kas ir izcelies, izraisijies, sacies.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",3.0477705e-07,2.3302793e-09,0.99999964,1.2260231e-25
2896,atbalsts,1.,"Tas, pret ko var atbalstities.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",6.38381e-08,9.556866e-10,0.9999999,7.334638e-28
2897,atbalsts,2.,"Atsauciba, lidzdaliba; palidziba (morala, materiala u. tml.).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.8915297e-08,6.152491e-10,1.0,4.370467e-28
2898,atbalsts,2.1.,"Cilveks, kas atbalsta ().",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.3603536e-06,7.235588e-07,0.999998,6.573151e-23
2899,atbalsts,3.,"Kada (parasti militara) pasakuma sekmešana (piemeram, ar ierocu uguni).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.798419e-06,1.2866935e-06,0.9999969,3.2695344e-22
2900,punkts,1.,"Loti mazs, parasti apalš, laukums, plankums.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",5.1340667e-05,0.0004528338,0.99949574,1.4387892e-17
2901,punkts,2.,Pieturzime ( . ); ari diakritiska zime — dažu burtu sastavdala.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",5.8208993e-09,7.717677e-13,1.0,4.7681084e-32
2902,punkts,2.1.,"Nobeigums, beigas (piemeram, norisei).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",3.3802219e-06,1.6440337e-05,0.9999802,4.7014127e-21
2903,punkts,2.2.,"Tipografiska mervieniba — , milimetri.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",5.8093338e-08,2.1095636e-11,1.0,1.5331601e-28
2904,punkts,2.3.,"Drukatam izvadam izmantojama tipografiska mervieniba, kas aptuveni vienada ar / collas. To parasti izmanto, lai noraditu rakstzimju augstumu un atstarpes platumu starp teksta rindinam.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.242349e-09,6.196622e-13,1.0,1.1010695e-32
2905,punkts,3.,"Neliela (piemeram, teksta, ari saraksta) dala, kas ir ar samera patstavigu saturu un kas parasti ir numureta.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",5.943345e-08,3.4026522e-09,1.0,9.5634e-28
2906,punkts,3.1.,"Juridiski saistoša dokumenta (piem. likuma, licences) fragments.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.2945699e-08,8.068045e-12,1.0,1.0163911e-30
2907,punkts,4.,"Noteikta vieta, telpa, celtne, kas ir iekartota kadam specialam nolukam; noteikta vieta, telpa, celtne, kur veic kadus specialus darbus.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.949113e-07,2.5800827e-07,0.9999995,1.3797858e-25
2908,punkts,4.1.,"Centrala (ka, piemeram, darbibas, norises) vieta.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.2563547e-06,0.00026223043,0.9997335,2.993562e-20
2909,punkts,4.2.,"Tas, kas ir par pamatu, celoni, ari saistits ar noteiktu situaciju (norise, darbiba, stavokli).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",2.0195566e-06,3.5059459e-06,0.9999945,5.6525986e-22
2910,punkts,5.,"Vertešanas vieniba (sacensibas, konkursos u. tml.).",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.0120856e-06,1.3754868e-07,0.9999989,2.2336757e-23
2911,punkts,5.1.,"Nosacita, uzkrajama vieniba kada labuma iegušanai.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.8691322e-09,1.1251263e-11,1.0,3.5489967e-33
2912,punkts,6.,"Geometrisks objekts, kam ir nulles dimensija.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.484412e-07,1.13721955e-10,0.9999999,4.006546e-27
2913,punkts,7.,"Bezgaligi maza (telpas, kermena) dala, kura reali vai pec pienemuma koncentrejas kadas fizikalas paradibas.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",6.7934144e-07,2.4042333e-06,0.9999969,1.9612396e-23
2914,punkts,8.,Mainas robeža.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",3.9735864e-05,5.635658e-06,0.9999547,1.3557858e-18
2915,punkts,9.,mezgls Elektriskas kedes elementu savienojumu vieta;  .,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.8540291e-07,2.8237435e-10,0.99999976,8.96471e-27
2916,kermenis,1.,Norobežota materijas dala telpa; atsevišks priekšmets telpa.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",7.0514176e-07,5.4968295e-06,0.9999938,2.2300714e-23
2917,kermenis,1.1.,"Telpas dala, ko norobežo slegta virsma.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",8.8893233e-07,1.3550496e-07,0.99999905,1.2422419e-23
2918,kermenis,2.,"Organisms (cilvekam, dzivniekam) ta arejas fiziskas formas un izpausmes.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.8547152e-07,4.5319045e-08,0.99999976,8.074051e-26
2919,kermenis,2.1.,"Galvena sastavdala (piemeram, organam), kurai pievienotas citas dalas.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.9629657e-07,7.382135e-08,0.99999964,1.4195504e-25
2920,kermenis,3.,"Pamatdala, korpuss (piemeram, iericei, mašinai), kura iemontetas vai kurai pievienotas sikakas detalas, sikaki elementi.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",1.354288e-06,5.3951735e-06,0.9999933,1.462779e-22
2921,svari,1.,Ierice (ka) masas noteikšanai.,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",7.340135e-06,0.0004714769,0.99952114,1.7454329e-19
2922,svari,2.,"Ierice tada fizikala lieluma merišanai, kuru var izteikt ar speku vai speka momentu.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",3.35733e-05,0.061585408,0.93838096,5.4874695e-17
2923,svars,1.,"Speks, ar kuru kermenis Zemes (debess kermena) gravitacijas lauka ietekme iedarbojas uz balstu vai piekari.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",4.7702233e-06,1.6705058e-06,0.99999356,5.0353727e-21
2924,svars,2.,Masa  .,solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",0.00014678216,0.9950389,3.3437054e-08,0.0048142113
2925,svars,3.,"Nozimigums, ari ietekme, autoritate.",solis,1.,"Kustibas cikls (ejot, skrienot u. tml.), kura kaju parvieto uz citu atbalsta punktu un parnes uz to kermena svaru.",8.65619e-07,2.210539e-06,0.9999969,5.2132905e-23
2926,skana,1.,"Mehaniskas svarstibas, kas elastigu vilnu veida izplatas cieta, škidra vai gazveida vide; šadas svarstibas, kas rada dzirdes sajutas.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.0006888994,0.0074345423,0.9918766,1.214819e-14
2927,skana,2.,"Šadas svarstibas, šadu svarstibu kopums, kas izraisa noteiktu efektu manu organos, uztvere.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.00039926448,0.0074099978,0.99219066,9.245558e-15
2928,skana,2.1.,"Tads, kas balstas uz šadu svarstibu izmantošanu; tads, kura kadu sastavdalu, elementu veido šadas svarstibas.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",1.3395918e-06,6.311523e-07,0.9999981,4.499392e-23
2929,skana,2.2.,Skanu valodas vismazaka akustiski artikulara vieniba ar valodas tradicijas noteiktam fizikalajam ipašibam.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",1.4135304e-05,3.197404e-07,0.99998546,3.3425176e-20
2930,skana,2.3.,"noskana Satura, formas ipatnibu kopums (piemeram, teksta, makslas darba); ari  .",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.000115255374,0.055560034,0.9443247,1.9498552e-15
2931,skana,3.,Kinofilmas audiala dala.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",2.1991464e-06,1.232766e-08,0.99999785,1.1013079e-22
2932,rads,1.,"rad Jonizejoša starojuma absorbetas energijas arpussistemas mervieniba;  s atbilst tadai starojuma dozai, kurai absorbejoties  kilograma vielas, izdalas , džouls energijas;  ; rd .",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",3.5341102e-07,2.0964905e-11,0.99999964,2.591997e-26
2933,Rada,1.,Augstaka veleta valsts likumdevejinstitucija Ukraina.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",4.2112566e-07,9.2240686e-12,0.9999995,5.25651e-26
2934,rada,1.,"Tads, ar ko (kadam) ir radniecibas attiecibas.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",3.2310927e-05,3.4491506e-05,0.99993324,3.0134136e-18
2935,rada,2.,Radniecigs  .,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.99892384,1.6426997e-05,0.0010596275,1.503571e-07
2936,kaja,1.,Apakšeja ekstremitate — balsta un kustibu organs (cilvekam).,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",1.0704645e-05,2.6391954e-06,0.99998665,6.733174e-20
2937,kaja,1.1.,"Uz šis ekstremitates (uzaut, uzvilkt).",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",8.431729e-06,4.0226595e-09,0.99999154,2.1851256e-21
2938,kaja,1.2.,Šada dzivnieku ekstremitate.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",5.6279343e-05,7.3959555e-08,0.9999436,4.1490718e-19
2939,kaja,1.3.,"Stavus, balstoties uz šim ekstremitatem (par cilvekiem vai dzivniekiem).",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",4.4777585e-06,2.8026523e-08,0.99999547,5.742407e-22
2940,kaja,1.4.,Apauti apavi.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",2.7311244e-05,0.9999647,7.836049e-06,1.7644228e-07
2941,kaja,2.,Peda .,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.0019409141,0.7807043,0.21735477,6.063863e-11
2942,kaja,3.,"Balsts (priekšmetam, iericei).",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",5.278544e-07,2.6960378e-10,0.9999995,3.8723035e-25
2943,kaja,4.,Auga sakne.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",2.5875788e-06,1.5104855e-07,0.99999726,4.378611e-22
2944,kaja,5.,Nomoda.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.9794016,0.0009837792,0.019614514,8.883569e-08
2945,kaja,6.,"Lieto, noradot, ka kas ir izcelies, izraisijies, sacies.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",6.0834327e-06,2.079274e-08,0.9999939,1.8523116e-21
2946,kustiba,1.,Materialo objektu stavokla maina (ari deformešanas) telpa un laika pret citiem materialajiem objektiem.,solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",1.3918045e-05,1.0866181e-05,0.9999752,1.5594066e-19
2947,kustiba,2.,"Priekšmeta, škidruma, gazes, elementardalinu u. tml. parvietošanas (kada virziena, attieciba pret ko).",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",0.00010917716,0.005654462,0.9942364,8.5575564e-16
2948,kustiba,2.1.,"Dzivu butnu, transportlidzeklu parvietošanas kada virziena.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",4.0797863e-06,3.9406154e-09,0.99999595,1.7677944e-22
2949,kustiba,3.,"Dzivu butnu kermena, ta dalu stavokla maina.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",2.1614134e-07,3.2412065e-10,0.99999976,1.5393852e-26
2950,kustiba,4.,"Sabiedriska darbiba, norise, kas virzita uz noteiktu merku, centienu sasniegšanu.",solis,1.1.,"Skanas, ko rada šadas kaju kustibas.",6.104286e-06,1.5044386e-05,0.9999789,2.0208324e-20
2951,gaita,1.,"Parvietošanas, ejot uz kurieni (cilvekiem vai dzivniekiem).",solis,1.2.,Gaita  .,3.7287793e-07,2.8200922e-11,0.99999964,3.8705152e-26
2952,gaita,1.1.,"Kustiba, parvietošanas (parasti transportlidzekliem, priekšmetiem).",solis,1.2.,Gaita  .,1.1701861e-07,3.4359568e-10,0.9999999,3.2512902e-27
2953,gaita,1.2.,Reala vai škietama kustiba (paradibam daba).,solis,1.2.,Gaita  .,5.543807e-10,1.6317656e-14,1.0,5.9809004e-36
2954,gaita,1.3.,"Plušana (udenim, straumei); virzišanas (ugunij).",solis,1.2.,Gaita  .,1.019735e-07,3.4736022e-10,0.9999999,1.4239748e-27
2955,gaita,1.4.,"Celš, celojums.",solis,1.2.,Gaita  .,3.5075336e-06,3.8702146e-07,0.9999962,1.2462789e-21
2956,gaita,2.,Ritums (laikam).,solis,1.2.,Gaita  .,5.9354824e-07,3.8246425e-10,0.9999994,6.02561e-25
2957,gaita,2.1.,"Ritums (mužam, ta posmam).",solis,1.2.,Gaita  .,6.944418e-07,1.4609366e-10,0.9999993,6.5208564e-25
2958,gaita,3.,"Parvietošanas, iešanas veids, maniere, ari atrums (cilvekam vai dzivniekiem).",solis,1.2.,Gaita  .,3.582712e-07,3.0245758e-08,0.99999964,3.0349343e-25
2959,gaita,3.1.,"Braukšanas, parvietošanas veids, ari atrums (piemeram, transportlidzekliem).",solis,1.2.,Gaita  .,4.077959e-07,2.021704e-08,0.99999964,4.7742577e-25
2960,gaita,3.2.,"Darbibas, kustibas veids (piemeram, darba rikiem, mehanismiem).",solis,1.2.,Gaita  .,6.033045e-09,2.580642e-11,1.0,9.849129e-32
2961,gaita,4.,"Norise (piemeram, notikumam, pasakumam, darbibai, procesam).",solis,1.2.,Gaita  .,1.2296425e-09,9.005221e-13,1.0,2.2519317e-34
2962,gaita,4.1.,"Norise (piemeram, paradibam sabiedriba).",solis,1.2.,Gaita  .,2.182192e-09,1.7368583e-12,1.0,2.5032683e-33
2963,gaita,4.2.,"Norise (piemeram, psihiskam vai fiziologiskam paradibam).",solis,1.2.,Gaita  .,7.285449e-09,1.8772217e-12,1.0,9.6595143e-32
2964,gaita,4.3.,"Risinajums (piemeram, izradei, daildarba sižetam).",solis,1.2.,Gaita  .,4.6364615e-10,2.4773488e-14,1.0,3.117348e-36
2965,gaita,4.4.,Pakapeniska norise (parasti ilgaka laika posma).,solis,1.2.,Gaita  .,6.106841e-08,3.179523e-10,0.9999999,2.2546376e-28
2966,gaita,5.,"Darbošanas, dzive.",solis,1.2.,Gaita  .,8.07261e-10,7.2095684e-14,1.0,4.347985e-35
2967,gaita,5.1.,"Darbiba, darbs, kas saistits parasti ar noteiktu profesiju, amatu, nodarbošanos, ari ar kadu uznemumu, iestadi.",solis,1.2.,Gaita  .,3.0694e-09,6.8860677e-12,1.0,4.711747e-33
2968,gaita,5.2.,"Darbs, pienakumi, darišanas, kas saistitas ar iešanu, parvietošanos.",solis,1.2.,Gaita  .,8.8395e-10,6.4086425e-14,1.0,3.504356e-35
2969,gaita,5.3.,Darbošanas (dzivniekiem).,solis,1.2.,Gaita  .,3.6919683e-08,6.013116e-12,1.0,2.496636e-29
2970,gaita,6.,"Garša, piegarša.",solis,1.2.,Gaita  .,7.5571855e-08,8.37988e-11,0.9999999,4.860473e-28
2971,deja,1.,"Makslas darbs ar noteiktu kustibu kompoziciju, tempu, dinamiku; attiecigo kustibu kopums.",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,1.0923591e-05,0.00075978757,0.9992293,1.1310987e-19
2972,deja,1.1.,"Makslas veids, kura galvenie izteiksmes lidzekli ir noteikta seciba izkartotas kermena kustibas attiecigas muzikas pavadijuma.",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,3.2661872e-06,6.103828e-06,0.9999907,9.242132e-22
2973,deja,1.2.,"Muzika, kas paredzeta dejošanai; skandarbs šadas muzikas ritma, tempa, stila.",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,0.00013892238,0.013728294,0.98613274,2.5021284e-16
2974,deja,1.3.,"Strauja (piemeram, sniega parslu, dzirkstelu, koku lapu) griešanas, virpulošana vai (parasti kukainu) lidinašanas.",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,3.2900377e-06,1.3408952e-07,0.99999654,3.722589e-22
2975,deja,2.,"Sarikojums, kura notiek dejošana.",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,4.15825e-08,3.1861405e-10,1.0,7.270203e-29
2976,kaja,1.,Apakšeja ekstremitate — balsta un kustibu organs (cilvekam).,solis,1.3.,Dejai raksturigs kaju kustibu kopums.,1.731325e-06,1.1617127e-06,0.999997,1.531991e-22
2977,kaja,1.1.,"Uz šis ekstremitates (uzaut, uzvilkt).",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,5.1597986e-08,7.4306195e-12,1.0,4.6830142e-29
2978,kaja,1.2.,Šada dzivnieku ekstremitate.,solis,1.3.,Dejai raksturigs kaju kustibu kopums.,2.779147e-08,7.565203e-12,1.0,6.674336e-30
2979,kaja,1.3.,"Stavus, balstoties uz šim ekstremitatem (par cilvekiem vai dzivniekiem).",solis,1.3.,Dejai raksturigs kaju kustibu kopums.,6.218366e-06,1.1252497e-06,0.9999927,3.8381075e-21
2980,kaja,1.4.,Apauti apavi.,solis,1.3.,Dejai raksturigs kaju kustibu kopums.,1.816245e-05,0.0005676464,0.9994142,2.288918e-18
